"time/month","title_name","title_img","artist","album","title_gaon_index","title_ranking","title_production","title_circulation"
"201803","잊을만하면","","CRUSH","잊을만하면","124,745,959","6","아메바컬쳐","Stone Music Entertainment"
"201803","사랑을 했다 (LOVE SCENARIO)","","iKON","Return","118,128,157","7","YG Entertainment","지니뮤직"
"201803","붕붕 (Feat. Sik-K) (Prod. GroovyRoom)","","HAON","고등래퍼2 Final","116,574,813","8","Stone Music Entertainment","Stone Music Entertainment"
"201803","FAKE LOVE","","防弹少年团","LOVE YOURSELF 轉 `Tear`","112,425,344","9","Big Hit Entertainment","IRIVER"
"201803","별이 빛나는 밤","","Mamamoo","Yellow Flower","104,632,054","10","RBW","로엔엔터테인먼트"
"201803","뿜뿜","","MOMOLAND","GREAT!","101,611,524","11","엠엘디엔터테인먼트,로엔엔터테인먼트","로엔엔터테인먼트"
"201803","My Way","","李秀","돈꽃 OST Part 1","98,868,124","12","윈드밀이엔티, 뮤직버디","뮤직앤뉴"
"201803","욕심","","MeloMance","욕심","97,652,129","13","민트페이퍼, 광합성","로엔엔터테인먼트"
"201803","그날처럼","","장덕철","그날처럼","94,227,603","14","리메즈","로엔엔터테인먼트"
"201803","꽃 길","","BIGBANG","꽃 길","90,130,586","15","YG Entertainment","지니뮤직"
"201803","소나기 (Feat. 10cm)","","龙俊亨","소나기","90,070,070","16","어라운드 어스","로엔엔터테인먼트"
"201803","그때 헤어지면 돼","","Roy Kim","그때 헤어지면 돼","89,427,043","17","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201803","EVERYDAY","","WINNER","EVERYD4Y","87,478,631","18","YG Entertainment","지니뮤직"
"201803","여행","","脸红的思春期","Red Diary Page.2","87,263,931","19","쇼파르뮤직","로엔엔터테인먼트"
"201803","바코드 (Prod. GroovyRoom)","","HAON, Vinxen","고등래퍼2 팀대항전 Part 3","82,170,866","20","Stone Music Entertainment","Stone Music Entertainment"
"201803","선물","","MeloMance","Moonlight","79,848,648","21","민트페이퍼, 광합성","로엔엔터테인먼트"
"201803","Roller Coaster","","请夏","Offset","79,299,452","22","MNH Entertainment","Stone Music Entertainment"
"201803","모든 날, 모든 순간 (Every day, Every Moment)","","폴킴","`키스 먼저 할까요?` OST Part 3","79,117,129","23","S.M. Entertainment","IRIVER"
"201803","LATATA","","(G)I-DLE","I am","69,363,491","24","큐브엔터테인먼트","로엔엔터테인먼트"
"201803","북 (Prod.SLO)","","배연서 (WEBSTER B), 오담률 (CHIN CHILLA)","고등래퍼2 팀대항전 Part 1","62,166,058","25","Stone Music Entertainment","Stone Music Entertainment"
"201803","비행운","","MoonMoon","LIFE IS BEAUTY FULL","61,935,875","26","덕선레코드","미러볼뮤직"
"201803","넋두리","","Nilo","넋두리","61,679,661","27","닐로엔터테인먼트","퍼플파인 엔터테인먼트"
"201803","Jenga (Feat. Gaeko)","","헤이즈 (Heize)","바람","60,974,652","28","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201803","전하지 못한 진심 (Feat. Steve Aoki)","","防弹少年团","LOVE YOURSELF 轉 `Tear`","60,531,545","29","Big Hit Entertainment","IRIVER"
"201803","별 시 (別 時)","","朴孝信","별 시 (別 時)","60,530,276","30","글러브엔터테인먼트","Stone Music Entertainment"
"201803","DNA","","防弹少年团","LOVE YOURSELF 承 `Her`","59,819,953","31","Big Hit Entertainment","IRIVER"
"201803","가을 안부","","Monday Kiz","가을 안부","59,304,338","32","RBW, 먼데이키즈 컴퍼니","지니뮤직"
"201803","전혀 (Feat. 우원재) (Prod. GroovyRoom)","","Vinxen","고등래퍼2 Final","58,327,360","33","Stone Music Entertainment","Stone Music Entertainment"
"201803","Bad Boy","","Red Velvet","The Perfect Red Velvet - The 2nd Album...","57,864,042","34","S.M. Entertainment","IRIVER"
"201803","이 별","","吉久奉久","Star","57,573,437","35","뮤직웍스","지니뮤직"
"201803","빛나리","","펜타곤 (PENTAGON)","Positive","57,216,670","36","큐브엔터테인먼트","로엔엔터테인먼트"
"201803","어린 왕자 (Prod. Godic)","","HAON, PULLIK","고등래퍼2 팀대항전 Part 2","55,838,946","37","Stone Music Entertainment","Stone Music Entertainment"
"201803","봄날","","防弹少年团","YOU NEVER WALK ALONE","55,694,124","38","Big Hit Entertainment","IRIVER"
"201803","밤편지","","IU","밤편지","54,002,076","39","페이브엔터테인먼트","로엔엔터테인먼트"
"201803","비도 오고 그래서 (Feat. 신용재)","","헤이즈 (Heize)","/// (너 먹구름 비)","53,350,105","40","Stone Music Entertainment","Stone Music Entertainment"
"201803","밤이 되니까","","펀치 (Punch)","밤이 되니까","52,664,614","41","냠냠엔터테인먼트","Stone Music Entertainment"
"201803","instagram","","DEAN","instagram","51,990,810","42","Joombas Co Ltd & Universal Music","Universal Music"
"201803","花요일 (Blooming Day)","","EXO-CBX","Blooming Days - The 2nd Mini Album","51,234,257","43","S.M. Entertainment","IRIVER"
"201803","좋니","","尹钟信","LISTEN 010 좋니","50,471,260","44","미스틱 엔터테인먼트","로엔엔터테인먼트"
"201803","눈사람","","정승환","눈사람","50,449,001","45","안테나뮤직","지니뮤직"
"201803","Heart Shaker","","TWICE","Merry & Happy","50,136,189","46","JYP Entertainment","IRIVER"
"201803","시차 (We Are) (Feat. 로꼬 & GRAY)","","禹源宰","시차 (We Are)","49,548,442","47","AOMG","Stone Music Entertainment"
"201803","all of my life","","朴元","0M","49,095,346","48","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201803","BOOMERANG (부메랑)","","Wanna One","0+1=1 (I PROMISE YOU)","48,639,353","49","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201803","어른","","Sondia","나의 아저씨 OST Part 2","47,368,424","50","Stone Music Entertainment","Stone Music Entertainment"
"201803","REALLY REALLY","","WINNER","FATE NUMBER FOR","46,885,995","51","YG Entertainment","지니뮤직"
"201803","미안해","","杨多一","inside","46,325,040","52","브랜뉴뮤직","로엔엔터테인먼트"
"201803","결혼","","MoonMoon","이번 생은 처음이라 OST Part 4","46,038,892","53","Stone Music Entertainment","Stone Music Entertainment"
"201803","빨간 맛 (Red Flavor)","","Red Velvet","The Red Summer - Summer Mini Album","45,450,951","54","S.M. Entertainment","IRIVER"
"201803","LIKEY","","TWICE","twicetagram","45,359,961","55","JYP Entertainment","IRIVER"
"201803","눈 떠보니 이별이더라","","포맨 (4Men)","REMEMBER ME","44,811,816","56","메이저나인","로엔엔터테인먼트"
"201803","#첫사랑","","脸红的思春期","#첫사랑","43,032,336","57","쇼파르뮤직, 딩고뮤직","로엔엔터테인먼트"
"201803","이로한 (Feat. ELO, Jessi) (Prod. Padi)","","배연서 (WEBSTER B)","고등래퍼2 Final","42,086,627","58","Stone Music Entertainment","Stone Music Entertainment"
"201803","그리워하다","","BTOB","Brother Act.","41,812,559","59","큐브엔터테인먼트","로엔엔터테인먼트"
"201803","낙원","","防弹少年团","LOVE YOURSELF 轉 `Tear`","41,802,191","60","Big Hit Entertainment","IRIVER"
"201803","첫눈처럼 너에게 가겠다","","Ailee","도깨비 OST Part 9","41,384,820","61","Stone Music Entertainment, 화앤담픽쳐스","Stone Music Entertainment"
"201803","Anpanman","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,866,358","62","Big Hit Entertainment","IRIVER"
"201803","134340","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,703,402","63","Big Hit Entertainment","IRIVER"
"201803","짙어져","","MeloMance","Yellow OST part.2","40,203,152","64","스페이스오디티","로엔엔터테인먼트"
"201803","Love Maze","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,035,260","65","Big Hit Entertainment","IRIVER"
"201803","마지막처럼","","BLACKPINK","마지막처럼","39,941,666","66","YG Entertainment","지니뮤직"
"201803","우리 둘만 아는","","尹健","우리 둘만 아는","39,084,534","67","센토엔터테인먼트","지니뮤직"
"201803","에너제틱 (Energetic)","","Wanna One","1X1=1(TO BE ONE)","38,975,674","68","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201803","노력","","朴元","1/24","38,387,900","69","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201803","Magic Shop","","防弹少年团","LOVE YOURSELF 轉 `Tear`","38,369,476","70","Big Hit Entertainment","IRIVER"
"201803","주인공","","宣美","주인공","37,407,495","71","메이크어스엔터테인먼트, The Black Label","로엔엔터테인먼트"
"201803","Airplane pt.2","","防弹少年团","LOVE YOURSELF 轉 `Tear`","37,223,531","72","Big Hit Entertainment","IRIVER"
"201803","썸 탈꺼야","","脸红的思春期","Red Diary Page.1","37,058,576","73","쇼파르뮤직","로엔엔터테인먼트"
"201803","내가 더 나빠","","헤이즈 (Heize)","바람","36,317,149","74","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201803","탓 (Prod. BOYCOLD)","","Vinxen","고등래퍼2 Semi Final","36,226,115","75","Stone Music Entertainment","Stone Music Entertainment"
"201803","Beautiful","","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","35,958,896","76","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201803","약속해요 (I.P.U.)","","Wanna One","약속해요 (I.P.U.) - Special Theme Track","35,637,118","77","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201803","애쓰지 마요","","朴宝蓝","애쓰지 마요","34,390,731","78","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201803","우리 서로","","金娜英","우리 서로","34,090,690","79","네버랜드엔터테인먼트","로엔엔터테인먼트"
"201803","무슨 말이 필요해 (Go Away)","","龙俊亨","YONG JUN HYUNG 1ST ALBUM `GOODBYE 20`s...","33,201,209","80","어라운드 어스","로엔엔터테인먼트"
"201803","So What","","防弹少年团","LOVE YOURSELF 轉 `Tear`","32,534,917","81","Big Hit Entertainment","IRIVER"
"201803","비","","폴킴","비","32,338,395","82","뉴런뮤직","NHN벅스"
"201803","My Paradise (Feat. 청하, VINXEN)","","GroovyRoom","My Paradise","32,295,878","83","H1GHR MUSIC","로엔엔터테인먼트"
"201803","Like It (Feat. 행주, 보이비)","","배연서 (WEBSTER B), 윤진영(Clloud)","고등래퍼2 팀대항전 Part 2","31,209,662","84","Stone Music Entertainment","Stone Music Entertainment"
"201803","바람사람","","脸红的思春期","Red Diary Page.2","30,631,509","85","쇼파르뮤직","로엔엔터테인먼트"
"201803","바람이 불었으면 좋겠어","","吉久奉久","바람이 불었으면 좋겠어","29,880,381","86","WS엔터테인먼트","로엔엔터테인먼트"
"201803","Universe","","EXO","Universe - 겨울 스페셜 앨범, 2017","29,738,631","87","S.M. Entertainment","IRIVER"
"201803","Intro _ Singularity","","防弹少年团","LOVE YOURSELF 轉 `Tear`","29,323,895","88","Big Hit Entertainment","IRIVER"
"201803","열애중","","Ben","RECIPE","29,317,759","89","메이저나인","지니뮤직"
"201803","기억의 빈자리","","Naul","기억의 빈자리","29,312,991","90","인넥스트트렌드, 롱플레이뮤직","Stone Music Entertainment"
"201803","폰서트","","10cm","4","28,952,055","91","매직스트로베리사운드","로엔엔터테인먼트"
"201803","피카부 (Peek-A-Boo)","","Red Velvet","Perfect Velvet - The 2nd Album","27,938,022","92","S.M. Entertainment","IRIVER"
"201803","좋아","","尹钟信，敏书","2017 월간 윤종신 11월호","27,230,274","93","미스틱 엔터테인먼트","Stone Music Entertainment"
"201803","Outro _ Tear","","防弹少年团","LOVE YOURSELF 轉 `Tear`","26,941,812","94","Big Hit Entertainment","IRIVER"
"201803","EASY (Feat. 식케이)","","휘인","magnolia","26,580,215","95","RBW","로엔엔터테인먼트"
"201803","Lonely","","脸红的思春期","Red Diary Page.2","26,534,519","96","쇼파르뮤직","로엔엔터테인먼트"
"201803","별, 그대 (The Only Star)","","황치열","Be Myself","26,348,254","97","How엔터테인먼트","NHN벅스"
"201803","나타나줘 (Feat. 박재범)","","LOCO","나타나줘","26,135,689","98","AOMG","로엔엔터테인먼트"
"201803","Adios (Prod. BOYCOLD)","","HAON","고등래퍼2 Semi Final","25,609,778","99","Stone Music Entertainment","Stone Music Entertainment"
"201803","Fly Away","","申升勋，Ailee","더 콜(The Call) 첫 번째 프로젝트","25,577,200","100","Stone Music Entertainment","Stone Music Entertainment"
"201804","주지마","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/4D6FC8D97AC142C2B9305C836AAB6FF6.png","LOCO,华莎","건반 위의 하이에나 Part.4","191,515,359","1","한국방송공사","로엔엔터테인먼트"
"201804","지나오다","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/1103DDB742B34CEC962A03E2457DD8F3.png","Nilo","About You","157,553,899","2","닐로 컴퍼니","퍼플파인 엔터테인먼트"
"201804","밤 (Time for the moon night)","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/C4D70611F5C54CCB80048F3662C358FD.png","GFRIEND","여자친구 The 6th Mini Album `Time for the ...","155,325,483","3","쏘스뮤직","로엔엔터테인먼트"
"201804","You","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/C0B3AFE5AB154E43AA32182527EF554E.png","MeloMance","투유 프로젝트 - 슈가맨2 Part.2","138,857,288","4","JTBC","인터파크"
"201804","What is Love?","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/EEA74F5460484A3DA8568482DCFF8D56.png","TWICE","What is Love?","131,892,416","5","JYP Entertainment","IRIVER"
"201804","잊을만하면","","CRUSH","잊을만하면","124,745,959","6","아메바컬쳐","Stone Music Entertainment"
"201804","사랑을 했다 (LOVE SCENARIO)","","iKON","Return","118,128,157","7","YG Entertainment","지니뮤직"
"201804","붕붕 (Feat. Sik-K) (Prod. GroovyRoom)","","HAON","고등래퍼2 Final","116,574,813","8","Stone Music Entertainment","Stone Music Entertainment"
"201804","FAKE LOVE","","防弹少年团","LOVE YOURSELF 轉 `Tear`","112,425,344","9","Big Hit Entertainment","IRIVER"
"201804","별이 빛나는 밤","","Mamamoo","Yellow Flower","104,632,054","10","RBW","로엔엔터테인먼트"
"201804","뿜뿜","","MOMOLAND","GREAT!","101,611,524","11","엠엘디엔터테인먼트,로엔엔터테인먼트","로엔엔터테인먼트"
"201804","My Way","","李秀","돈꽃 OST Part 1","98,868,124","12","윈드밀이엔티, 뮤직버디","뮤직앤뉴"
"201804","욕심","","MeloMance","욕심","97,652,129","13","민트페이퍼, 광합성","로엔엔터테인먼트"
"201804","그날처럼","","장덕철","그날처럼","94,227,603","14","리메즈","로엔엔터테인먼트"
"201804","꽃 길","","BIGBANG","꽃 길","90,130,586","15","YG Entertainment","지니뮤직"
"201804","소나기 (Feat. 10cm)","","龙俊亨","소나기","90,070,070","16","어라운드 어스","로엔엔터테인먼트"
"201804","그때 헤어지면 돼","","Roy Kim","그때 헤어지면 돼","89,427,043","17","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201804","EVERYDAY","","WINNER","EVERYD4Y","87,478,631","18","YG Entertainment","지니뮤직"
"201804","여행","","脸红的思春期","Red Diary Page.2","87,263,931","19","쇼파르뮤직","로엔엔터테인먼트"
"201804","바코드 (Prod. GroovyRoom)","","HAON, Vinxen","고등래퍼2 팀대항전 Part 3","82,170,866","20","Stone Music Entertainment","Stone Music Entertainment"
"201804","선물","","MeloMance","Moonlight","79,848,648","21","민트페이퍼, 광합성","로엔엔터테인먼트"
"201804","Roller Coaster","","请夏","Offset","79,299,452","22","MNH Entertainment","Stone Music Entertainment"
"201804","모든 날, 모든 순간 (Every day, Every Moment)","","폴킴","`키스 먼저 할까요?` OST Part 3","79,117,129","23","S.M. Entertainment","IRIVER"
"201804","LATATA","","(G)I-DLE","I am","69,363,491","24","큐브엔터테인먼트","로엔엔터테인먼트"
"201804","북 (Prod.SLO)","","배연서 (WEBSTER B), 오담률 (CHIN CHILLA)","고등래퍼2 팀대항전 Part 1","62,166,058","25","Stone Music Entertainment","Stone Music Entertainment"
"201804","비행운","","MoonMoon","LIFE IS BEAUTY FULL","61,935,875","26","덕선레코드","미러볼뮤직"
"201804","넋두리","","Nilo","넋두리","61,679,661","27","닐로엔터테인먼트","퍼플파인 엔터테인먼트"
"201804","Jenga (Feat. Gaeko)","","헤이즈 (Heize)","바람","60,974,652","28","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201804","전하지 못한 진심 (Feat. Steve Aoki)","","防弹少年团","LOVE YOURSELF 轉 `Tear`","60,531,545","29","Big Hit Entertainment","IRIVER"
"201804","별 시 (別 時)","","朴孝信","별 시 (別 時)","60,530,276","30","글러브엔터테인먼트","Stone Music Entertainment"
"201804","DNA","","防弹少年团","LOVE YOURSELF 承 `Her`","59,819,953","31","Big Hit Entertainment","IRIVER"
"201804","가을 안부","","Monday Kiz","가을 안부","59,304,338","32","RBW, 먼데이키즈 컴퍼니","지니뮤직"
"201804","전혀 (Feat. 우원재) (Prod. GroovyRoom)","","Vinxen","고등래퍼2 Final","58,327,360","33","Stone Music Entertainment","Stone Music Entertainment"
"201804","Bad Boy","","Red Velvet","The Perfect Red Velvet - The 2nd Album...","57,864,042","34","S.M. Entertainment","IRIVER"
"201804","이 별","","吉久奉久","Star","57,573,437","35","뮤직웍스","지니뮤직"
"201804","빛나리","","펜타곤 (PENTAGON)","Positive","57,216,670","36","큐브엔터테인먼트","로엔엔터테인먼트"
"201804","어린 왕자 (Prod. Godic)","","HAON, PULLIK","고등래퍼2 팀대항전 Part 2","55,838,946","37","Stone Music Entertainment","Stone Music Entertainment"
"201804","봄날","","防弹少年团","YOU NEVER WALK ALONE","55,694,124","38","Big Hit Entertainment","IRIVER"
"201804","밤편지","","IU","밤편지","54,002,076","39","페이브엔터테인먼트","로엔엔터테인먼트"
"201804","비도 오고 그래서 (Feat. 신용재)","","헤이즈 (Heize)","/// (너 먹구름 비)","53,350,105","40","Stone Music Entertainment","Stone Music Entertainment"
"201804","밤이 되니까","","펀치 (Punch)","밤이 되니까","52,664,614","41","냠냠엔터테인먼트","Stone Music Entertainment"
"201804","instagram","","DEAN","instagram","51,990,810","42","Joombas Co Ltd & Universal Music","Universal Music"
"201804","花요일 (Blooming Day)","","EXO-CBX","Blooming Days - The 2nd Mini Album","51,234,257","43","S.M. Entertainment","IRIVER"
"201804","좋니","","尹钟信","LISTEN 010 좋니","50,471,260","44","미스틱 엔터테인먼트","로엔엔터테인먼트"
"201804","눈사람","","정승환","눈사람","50,449,001","45","안테나뮤직","지니뮤직"
"201804","Heart Shaker","","TWICE","Merry & Happy","50,136,189","46","JYP Entertainment","IRIVER"
"201804","시차 (We Are) (Feat. 로꼬 & GRAY)","","禹源宰","시차 (We Are)","49,548,442","47","AOMG","Stone Music Entertainment"
"201804","all of my life","","朴元","0M","49,095,346","48","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201804","BOOMERANG (부메랑)","","Wanna One","0+1=1 (I PROMISE YOU)","48,639,353","49","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201804","어른","","Sondia","나의 아저씨 OST Part 2","47,368,424","50","Stone Music Entertainment","Stone Music Entertainment"
"201804","REALLY REALLY","","WINNER","FATE NUMBER FOR","46,885,995","51","YG Entertainment","지니뮤직"
"201804","미안해","","杨多一","inside","46,325,040","52","브랜뉴뮤직","로엔엔터테인먼트"
"201804","결혼","","MoonMoon","이번 생은 처음이라 OST Part 4","46,038,892","53","Stone Music Entertainment","Stone Music Entertainment"
"201804","빨간 맛 (Red Flavor)","","Red Velvet","The Red Summer - Summer Mini Album","45,450,951","54","S.M. Entertainment","IRIVER"
"201804","LIKEY","","TWICE","twicetagram","45,359,961","55","JYP Entertainment","IRIVER"
"201804","눈 떠보니 이별이더라","","포맨 (4Men)","REMEMBER ME","44,811,816","56","메이저나인","로엔엔터테인먼트"
"201804","#첫사랑","","脸红的思春期","#첫사랑","43,032,336","57","쇼파르뮤직, 딩고뮤직","로엔엔터테인먼트"
"201804","이로한 (Feat. ELO, Jessi) (Prod. Padi)","","배연서 (WEBSTER B)","고등래퍼2 Final","42,086,627","58","Stone Music Entertainment","Stone Music Entertainment"
"201804","그리워하다","","BTOB","Brother Act.","41,812,559","59","큐브엔터테인먼트","로엔엔터테인먼트"
"201804","낙원","","防弹少年团","LOVE YOURSELF 轉 `Tear`","41,802,191","60","Big Hit Entertainment","IRIVER"
"201804","첫눈처럼 너에게 가겠다","","Ailee","도깨비 OST Part 9","41,384,820","61","Stone Music Entertainment, 화앤담픽쳐스","Stone Music Entertainment"
"201804","Anpanman","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,866,358","62","Big Hit Entertainment","IRIVER"
"201804","134340","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,703,402","63","Big Hit Entertainment","IRIVER"
"201804","짙어져","","MeloMance","Yellow OST part.2","40,203,152","64","스페이스오디티","로엔엔터테인먼트"
"201804","Love Maze","","防弹少年团","LOVE YOURSELF 轉 `Tear`","40,035,260","65","Big Hit Entertainment","IRIVER"
"201804","마지막처럼","","BLACKPINK","마지막처럼","39,941,666","66","YG Entertainment","지니뮤직"
"201804","우리 둘만 아는","","尹健","우리 둘만 아는","39,084,534","67","센토엔터테인먼트","지니뮤직"
"201804","에너제틱 (Energetic)","","Wanna One","1X1=1(TO BE ONE)","38,975,674","68","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201804","노력","","朴元","1/24","38,387,900","69","메이크어스엔터테인먼트","로엔엔터테인먼트"
"201804","Magic Shop","","防弹少年团","LOVE YOURSELF 轉 `Tear`","38,369,476","70","Big Hit Entertainment","IRIVER"
"201804","주인공","","宣美","주인공","37,407,495","71","메이크어스엔터테인먼트, The Black Label","로엔엔터테인먼트"
"201804","Airplane pt.2","","防弹少年团","LOVE YOURSELF 轉 `Tear`","37,223,531","72","Big Hit Entertainment","IRIVER"
"201804","썸 탈꺼야","","脸红的思春期","Red Diary Page.1","37,058,576","73","쇼파르뮤직","로엔엔터테인먼트"
"201804","내가 더 나빠","","헤이즈 (Heize)","바람","36,317,149","74","Stone Music Entertainment, Studio blu","Stone Music Entertainment"
"201804","탓 (Prod. BOYCOLD)","","Vinxen","고등래퍼2 Semi Final","36,226,115","75","Stone Music Entertainment","Stone Music Entertainment"
"201804","Beautiful","","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","35,958,896","76","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201804","약속해요 (I.P.U.)","","Wanna One","약속해요 (I.P.U.) - Special Theme Track","35,637,118","77","YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT","Stone Music Entertainment"
"201804","애쓰지 마요","","朴宝蓝","애쓰지 마요","34,390,731","78","Stone Music Entertainment, MMO Entertainment","Stone Music Entertainment"
"201804","우리 서로","","金娜英","우리 서로","34,090,690","79","네버랜드엔터테인먼트","로엔엔터테인먼트"
"201804","무슨 말이 필요해 (Go Away)","","龙俊亨","YONG JUN HYUNG 1ST ALBUM `GOODBYE 20`s...","33,201,209","80","어라운드 어스","로엔엔터테인먼트"
"201804","So What","","防弹少年团","LOVE YOURSELF 轉 `Tear`","32,534,917","81","Big Hit Entertainment","IRIVER"
"201804","비","","폴킴","비","32,338,395","82","뉴런뮤직","NHN벅스"
"201804","My Paradise (Feat. 청하, VINXEN)","","GroovyRoom","My Paradise","32,295,878","83","H1GHR MUSIC","로엔엔터테인먼트"
"201804","Like It (Feat. 행주, 보이비)","","배연서 (WEBSTER B), 윤진영(Clloud)","고등래퍼2 팀대항전 Part 2","31,209,662","84","Stone Music Entertainment","Stone Music Entertainment"
"201804","바람사람","","脸红的思春期","Red Diary Page.2","30,631,509","85","쇼파르뮤직","로엔엔터테인먼트"
"201804","바람이 불었으면 좋겠어","","吉久奉久","바람이 불었으면 좋겠어","29,880,381","86","WS엔터테인먼트","로엔엔터테인먼트"
"201804","Universe","","EXO","Universe - 겨울 스페셜 앨범, 2017","29,738,631","87","S.M. Entertainment","IRIVER"
"201804","Intro _ Singularity","","防弹少年团","LOVE YOURSELF 轉 `Tear`","29,323,895","88","Big Hit Entertainment","IRIVER"
"201804","열애중","","Ben","RECIPE","29,317,759","89","메이저나인","지니뮤직"
"201804","기억의 빈자리","","Naul","기억의 빈자리","29,312,991","90","인넥스트트렌드, 롱플레이뮤직","Stone Music Entertainment"
"201804","폰서트","","10cm","4","28,952,055","91","매직스트로베리사운드","로엔엔터테인먼트"
"201804","피카부 (Peek-A-Boo)","","Red Velvet","Perfect Velvet - The 2nd Album","27,938,022","92","S.M. Entertainment","IRIVER"
"201804","좋아","","尹钟信，敏书","2017 월간 윤종신 11월호","27,230,274","93","미스틱 엔터테인먼트","Stone Music Entertainment"
"201804","Outro _ Tear","","防弹少年团","LOVE YOURSELF 轉 `Tear`","26,941,812","94","Big Hit Entertainment","IRIVER"
"201804","EASY (Feat. 식케이)","","휘인","magnolia","26,580,215","95","RBW","로엔엔터테인먼트"
"201804","Lonely","","脸红的思春期","Red Diary Page.2","26,534,519","96","쇼파르뮤직","로엔엔터테인먼트"
"201804","별, 그대 (The Only Star)","","황치열","Be Myself","26,348,254","97","How엔터테인먼트","NHN벅스"
"201804","나타나줘 (Feat. 박재범)","","LOCO","나타나줘","26,135,689","98","AOMG","로엔엔터테인먼트"
"201804","Adios (Prod. BOYCOLD)","","HAON","고등래퍼2 Semi Final","25,609,778","99","Stone Music Entertainment","Stone Music Entertainment"
"201804","Fly Away","","申升勋，Ailee","더 콜(The Call) 첫 번째 프로젝트","25,577,200","100","Stone Music Entertainment","Stone Music Entertainment"
"201805","주지마","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/4D6FC8D97AC142C2B9305C836AAB6FF6.png","LOCO,华莎","건반 위의 하이에나 Part.4","191,515,359","1","한국방송공사","로엔엔터테인먼트"
"201805","지나오다","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/1103DDB742B34CEC962A03E2457DD8F3.png","Nilo","About You","157,553,899","2","닐로 컴퍼니","퍼플파인 엔터테인먼트"
"201805","밤 (Time for the moon night)","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/C4D70611F5C54CCB80048F3662C358FD.png","GFRIEND","여자친구 The 6th Mini Album `Time for the ...","155,325,483","3","쏘스뮤직","로엔엔터테인먼트"
"201805","You","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/C0B3AFE5AB154E43AA32182527EF554E.png","MeloMance","투유 프로젝트 - 슈가맨2 Part.2","138,857,288","4","JTBC","인터파크"
"201805","What is Love?","http://img.gaonchart.co.kr/uploadDir/albumImg/thumb/EEA74F5460484A3DA8568482DCFF8D56.png","TWICE","What is Love?","131,892,416","5","JYP Entertainment","IRIVER"
"201805","잊을만하면","","CRUSH","잊을만하면","124,745,959","6","아메바컬쳐","Stone Music Entertainment"
"201805","사랑을 했다 (LOVE SCENARIO)","","iKON","Return","118,128,157","7","YG Entertainment","지니뮤직"
"201805","붕붕 (Feat. Sik-K) (Prod. GroovyRoom)","","HAON","고등래퍼2 Final","116,574,813","8","Stone Music Entertainment","Stone Music Entertainment"
"201805","FAKE LOVE","","防弹少年团","LOVE YOURSELF 轉 `Tear`","112,425,344","9","Big Hit Entertainment","IRIVER"
"201805","별이 빛나는 밤","","Mamamoo","Yellow Flower","104,632,054","10","RBW","로엔엔터테인먼트"
"201805","뿜뿜","","MOMOLAND","GREAT!","101,611,524","11","엠엘디엔터테인먼트,로엔엔터테인먼트","로엔엔터테인먼트"
"201805","My Way","","李秀","돈꽃 OST Part 1","98,868,124","12","윈드밀이엔티, 뮤직버디","뮤직앤뉴"
"201805","욕심","","MeloMance","욕심","97,652,129","13","민트페이퍼, 광합성","로엔엔터테인먼트"
"201805","그날처럼","","장덕철","그날처럼","94,227,603","14","리메즈","로엔엔터테인먼트"
